x, y
1.148693537537311959e-01,-4.911388090625198183e-02
1.025727792933233684e-01,-4.721877549176074079e-02
9.089674026059879619e-02,-4.518522023483564215e-02
7.985946740447785741e-02,-4.301817797997165710e-02
6.947819411632222275e-02,-4.072295896613292027e-02
5.976912952204010976e-02,-3.830514185059958471e-02
5.074743317346014360e-02,-3.577049069834792316e-02
4.242719137849076949e-02,-3.312486931066987300e-02
3.482139520702270952e-02,-3.037415434199138009e-02
2.794192020691543821e-02,-2.752414870067496425e-02
2.179950786173878718e-02,-2.458049674665322565e-02
1.640374881922146422e-02,-2.154860278535329632e-02
1.176306791659326167e-02,-1.843355431352556792e-02
7.884711026201585149e-03,-1.524005139894657815e-02
4.774733741942205345e-03,-1.197234347385933706e-02
2.437991924167937086e-03,-8.634174693405265166e-03
8.781341178392687574e-04,-5.228738857760196340e-03
9.759585575458418205e-05,-1.758644723307141791e-03
9.759585575458418205e-05,1.758644723307141791e-03
8.781341178392687574e-04,5.228738857760196340e-03
2.437991924167937086e-03,8.634174693405265166e-03
4.774733741942205345e-03,1.197234347385933706e-02
7.884711026201585149e-03,1.524005139894657815e-02
1.176306791659326167e-02,1.843355431352556792e-02
1.640374881922146422e-02,2.154860278535329632e-02
2.179950786173878718e-02,2.458049674665322565e-02
2.794192020691543821e-02,2.752414870067496425e-02
3.482139520702270952e-02,3.037415434199138009e-02
4.242719137849076949e-02,3.312486931066987300e-02
5.074743317346014360e-02,3.577049069834792316e-02
5.976912952204010976e-02,3.830514185059958471e-02
6.947819411632222275e-02,4.072295896613292027e-02
7.985946740447785741e-02,4.301817797997165710e-02
9.089674026059879619e-02,4.518522023483564215e-02
1.025727792933233684e-01,4.721877549176074079e-02
1.148693537537311959e-01,4.911388090625198183e-02
1.277672640004936522e-01,5.086599469799088502e-02
1.412463714778344204e-01,5.247106336779457786e-02
1.552856301594940369e-01,5.392558146212240999e-02
1.698631194096013597e-01,5.522664304948219499e-02
1.849560782091444477e-01,5.637198425079108927e-02
2.005409406945998785e-01,5.736001635302597629e-02
2.165933729532311114e-01,5.818984922812037858e-02
2.330883110176046880e-01,5.886130497273646400e-02
2.500000000000000555e-01,5.937492187499999324e-02
2.673020343056095038e-01,5.973194899741515046e-02
2.849673988617398290e-01,5.993433183707781720e-02
3.029685112986416629e-01,5.998468968141183050e-02
3.212772650161054289e-01,5.988628541678332057e-02
3.398650730685812693e-01,5.964298866579895858e-02
3.587029128003006440e-01,5.925923322468162197e-02
3.777613711607087366e-01,5.873996984323062720e-02
3.970106906294508242e-01,5.809061543550278484e-02
4.164208156792083559e-01,5.731699982909967128e-02
4.359614397038365508e-01,5.642531115504220707e-02
4.556020523385326815e-01,5.542204094947625337e-02
4.753119870981485917e-01,5.431392998429058344e-02
4.950604692592671663e-01,5.310791576806756648e-02
5.148166639112798926e-01,5.181108256404273749e-02
5.345497241014389722e-01,5.043061466073998217e-02
5.542288389987127806e-01,4.897375350683846190e-02
5.738232820012406643e-01,4.744775918802236758e-02
5.933024587122746052e-01,4.585987658364889391e-02
6.126359547096975611e-01,4.421730639869786428e-02
6.317935830345338122e-01,4.252718112527074934e-02
6.507454313243015154e-01,4.079654585142859780e-02
6.694619085176158890e-01,3.903234370672637593e-02
6.879137910571191394e-01,3.724140561648583286e-02
7.060722685185960579e-01,3.543044393336777093e-02
7.239089885950316106e-01,3.360604942746266838e-02
7.413961013653725951e-01,3.177469104676397538e-02
7.585063027788729872e-01,2.994271780986499168e-02
7.752128772871291762e-01,2.811636216283925488e-02
7.914897395572361161e-01,2.630174412280209331e-02
8.073114752009387107e-01,2.450487554133560369e-02
8.226533804561826368e-01,2.273166385099706366e-02
8.374915007591052785e-01,2.098791470622672975e-02
8.518026681462447236e-01,1.927933299437809347e-02
8.655645374285637628e-01,1.761152177114690479e-02
8.787556210808100676e-01,1.598997876488458814e-02
8.913553227917367927e-01,1.442009019336506701e-02
9.033439696227965054e-01,1.290712174156477196e-02
9.147028427251009397e-01,1.145620665682694703e-02
9.254142065666800532e-01,1.007233102529530439e-02
9.354613366244106665e-01,8.760316397652831433e-03
9.448285454973737174e-01,7.524800030051469885e-03
9.535012074008686334e-01,6.370213094951921763e-03
9.614657810028400808e-01,5.300757293958277550e-03
9.687098305670605036e-01,4.320380368541261278e-03
9.752220453700555236e-01,3.432751053092939278e-03
9.809922573614568986e-01,2.641234046788558387e-03
9.860114570402054301e-01,1.948865595465669757e-03
9.902718075218174265e-01,1.358330271867038688e-03
9.937666567747500679e-01,8.719395223400771850e-04
9.964905480067585142e-01,4.916125111197366991e-04
9.984392281850291706e-01,2.188597408096137800e-04
9.996096546767858637e-01,5.476986118935878140e-05
1.000000000000000000e+00,-1.332267629550187799e-17
